2128,3,1,"",Kotla,28.575926,77.21929,2250,0
2773,4,1,"",Hauz Khas,28.55116,77.20704,6000,0
3047,5,1,"",Lajpat Nagar 2,28.566942,77.24884,4500,0
2122,4,1,"",SJ Enclave,28.56559,77.19939,6960,0
1924,4,1,"",Lajpat Nagar 2,28.567993,77.24748,6600,0
1963,5,1,"",Punjabi Bagh,28.666487,77.12546,20000,0
2694,5,1,"",Janakpuri,28.629604,77.076614,7200,0
2213,3,1,"",Chhattarpur,28.495844,77.18848,6000,0
2175,3,1,"",Uttam Nagar,28.620403,77.039764,3500,0
1936,3,1,"",Kirti Nagar,28.65504,77.136284,7500,0
1890,4,1,"",South Extension 2,28.567785,77.224815,13800,0
1930,4,1,"",Kirti Nagar,28.654402,77.137184,8000,0
