441,7,1,JMD Empire - Tower D,Golf Course Extension Road,28.41005,77.0773,175000,157500
2107,3,1,"",Sohna Road,28.393476,77.046715,2250,750
2268,4,1,"",Sector 15,28.453537,77.03961,8800,8800
2264,4,1,SS Square,Sector 13,28.46765,77.03406,10000,5000
2666,1,1,Brookfield InfoSpace - Block 4A,Sector 21,28.51034,77.07194,22514,14000
2143,3,1,"",Sector 14,28.471926,77.052345,9600,6400
2542,5,1,"",Udyog Vihar Phase 3,28.50787,77.08981,105000,85000
1066,19,1,DLF Cyber Greens - Block C,DLF Cybercity,28.494188,77.09195,355864,0
1039,23,1,DLF Epitome - Block A,DLF Cybercity,28.489698,77.09283,736624,0
1064,15,1,DLF Cyber Greens - Block B,DLF Cybercity,28.494188,77.09195,173552,0
1685,3,1,"",Sohna Road,28.395685,77.046715,9000,0
1047,16,1,DLF Innov8 - Tower C,DLF Cybercity,28.494589,77.08932,832058,0
1154,13,1,WTC Edge 2,IMT Manesar,28.37852,76.90337,350000,0
1043,22,1,DLF Building 10 - Block C,DLF Cybercity,28.493793,77.087875,1242536,0
1049,18,1,DLF iQ - Tower B,DLF Cybercity,28.495764,77.09037,383963,0
1069,17,1,DLF Building 9 - Block A,DLF Cybercity,28.494383,77.0908,756577,0
418,18,1,ASF Grand Canyon - Tower A,Gwal Pahari,28.432785,77.15285,270000,0
1045,6,1,DLF Innov8 - Tower A,DLF Cybercity,28.49556,77.08932,313023,0
887,11,1,Iris Tech Park - Tower A,Sohna Road,28.418491,77.037766,336000,0
1071,17,1,DLF Building 9 - Block B,DLF Cybercity,28.494383,77.0908,756519,0
1041,23,1,DLF Epitome - Tower C,DLF Cybercity,28.48965,77.09285,736509,0
1048,10,1,DLF iQ - Tower A,DLF Cybercity,28.495764,77.09037,203116,0
1052,21,1,DLF iQ - Tower D,DLF Cybercity,28.497288,77.09394,744205,0
1050,20,1,DLF iQ - Tower C,DLF Cybercity,28.495764,77.09037,686620,0
2669,6,1,Brookfield InfoSpace - Block 9,Sector 21,28.512215,77.07186,201088,0
2660,9,1,Brookfield InfoSpace - Block 7,Sector 21,28.511396,77.071915,439688,0
1156,13,1,WTC Edge 3,IMT Manesar,28.378286,76.90323,350000,0
1273,24,1,DLF Two Horizon Center,Golf Course Road,28.451426,77.09703,1140000,0
1119,12,1,DLF Corporate Greens - Tower 2,Sector 74A,28.40766,76.99718,450000,0
275,11,1,Unitech Commercial Tower II,Sector 45,28.443989,77.059555,180734,0
1535,7,1,MVL iPark,Sector 15,28.464832,77.048584,160000,0
430,5,1,Vipul Agora,Sector 28,28.479698,77.08566,215664,0
2641,12,1,Brookfield InfoSpace - Block 1,Sector 21,28.509296,77.070595,641673,0
1044,16,1,DLF Building 10 - Block B,DLF Cybercity,28.493937,77.08826,736295,0
280,7,1,Unitech Trade Centre,Sector 43,28.458845,77.07633,260000,0
888,5,1,Iris Tech Park - Tower B,Sohna Road,28.418604,77.03857,29982,0
2051,5,1,"",Udyog Vihar Phase 4,28.497753,77.08041,30000,0
1558,6,1,Vatika INXT City Centre - Block D,Sector 83,28.39093,76.97431,144250,0
1560,6,1,Vatika INXT City Centre - Block C,Sector 83,28.390923,76.974304,133250,0
1070,11,1,DLF Cyber Greens - Block E,DLF Cybercity,28.494188,77.09195,105134,0
958,13,1,Spaze I Tech Park - Tower A,Sohna Road,28.412647,77.04372,565517,0
745,8,1,Pioneer Urban Square - Tower C,Golf Course Extension Road,28.414448,77.08775,105600,0
2572,4,1,"",Sector 46,28.434298,77.05887,9200,0
1369,5,1,Suncity Trade Tower,MG Road,28.480661,77.09339,180000,0
2225,7,1,"",Sector 44,28.449783,77.07521,87500,0
2580,14,1,Brookfield InfoSpace - Tower 5,Sohna Road,28.426752,77.032524,411087,0
2574,13,1,Brookfield InfoSpace - Tower 4,Sohna Road,28.426743,77.03174,349522,0
2209,7,1,"",Sector 44,28.454348,77.06909,23500,0
1519,4,1,Vatika First India Place - Tower B,Sector 28,28.479576,77.083534,67192,0
1150,20,1,WTC Signature Tower,IMT Manesar,28.379202,76.90383,320000,0
2166,3,1,"",Sector 18,28.48543,77.06655,13000,0
2275,7,1,Global Business Square,Sector 44,28.454082,77.072365,140000,0
2269,7,1,"",Sector 44,28.45128,77.07169,32500,0
1693,4,1,"",Sector 3,28.469809,77.023865,7200,0
1072,25,1,DLF One Horizon Center,Golf Course Road,28.451445,77.09773,880000,0
1040,19,1,DLF Epitome - Tower B,DLF Cybercity,28.48999,77.09209,617520,0
1682,2,1,"",Sohna Road,28.46067,77.04541,7000,0
1061,9,1,DLF Infinity - Block B,DLF Cybercity,28.495485,77.09158,379383,0
2212,4,1,"",Sector 46,28.434156,77.05898,10000,0
1094,22,1,DLF Square,DLF Phase II,28.491646,77.0839,435000,0
1118,22,1,DLF Corporate Greens - Tower 1,Sector 74A,28.406773,76.9978,700000,0
1995,4,1,MA Towers,Sector 18,28.494951,77.0807,4500,0
429,5,1,Vipul Tech Square,Golf Course Road,28.459656,77.09478,200000,0
960,12,1,Spaze I Tech Park - Tower B,Sohna Road,28.412897,77.04396,1000000,0
1562,6,1,Vatika INXT City Centre - Block E,Sector 83,28.391243,76.97439,134750,0
1062,13,1,DLF Infinity - Block C,DLF Cybercity,28.495655,77.09104,605033,0
2571,4,1,"",Sector 46,28.434303,77.058945,4600,0
1517,11,1,Platinum Tower,Sector 47,28.421337,77.040375,360000,0
2144,4,1,"",Sector 14,28.47168,77.05187,24000,0
1068,14,1,DLF Cyber Greens - Block D,DLF Cybercity,28.494188,77.09195,173552,0
742,10,1,Pioneer Urban Square - Tower A,Golf Course Extension Road,28.415447,77.08804,170000,0
1372,7,1,Suncity Business Tower,Golf Course Road,28.43349,77.10553,215000,0
786,19,1,Orris Floreal Tower - Block B,Sector 83,28.393385,76.976906,300827,0
1082,16,1,DLF SEZ Building 6 - Block C,DLF Cybercity,28.496773,77.0966,302496,0
1083,7,1,DLF Building 7 - Block A,DLF Cybercity,28.492468,77.09216,272121,0
2576,14,1,Brookfield InfoSpace - Tower 2,Sohna Road,28.42612,77.02993,380148,0
1065,11,1,DLF Cyber Greens - Block A,DLF Cybercity,28.494188,77.09195,105134,0
2677,1,1,Brookfield InfoSpace - Amenity,Sohna Road,28.425694,77.03183,30087,0
2203,5,1,Jagmohan Complex,Sikanderpur,28.483324,77.09675,9000,0
431,7,1,Vipul Trade Center,Sohna Road,28.40684,77.041595,320000,0
2545,4,1,Lohan Complex,Sector 15,28.465965,77.04018,8000,0
1684,4,1,"",Sector 51,28.436375,77.0671,4600,0
889,5,1,Iris Tech Park - Tower C,Sohna Road,28.418522,77.03778,13252,0
3013,9,1,Vatika Business Park - Block 3,Sohna Road,28.405993,77.044655,230000,0
1080,10,1,DLF SEZ Building 6 - Block A,DLF Cybercity,28.496828,77.09648,236428,0
2272,7,1,"",Sector 44,28.451597,77.0713,30100,0
1055,10,1,DLF Infinity - Block A,DLF Cybercity,28.495646,77.091095,327703,0
1534,11,1,Unitech Business Zone Tower C,Golf Course Extension Road,28.41388,77.07157,187000,0
3564,6,1,"",Sector 44,28.448479,77.075874,40000,0
1563,12,1,Vatika INXT City Centre - Block F,Sector 83,28.39029,76.97393,283500,0
428,11,1,Vipul Square,Sector 43,28.464659,77.07911,215000,0
969,12,1,DLF Gateway Tower,DLF Cybercity,28.498306,77.09003,96000,0
1081,12,1,DLF SEZ Building 6 - Block B,DLF Cybercity,28.496809,77.09654,325691,0
743,8,1,Pioneer Urban Square - Tower B,Golf Course Extension Road,28.414782,77.08794,120000,0
460,6,1,Vipul Plaza,Golf Course Road,28.435003,77.10629,210189,0
2579,11,1,Brookfield InfoSpace - Tower 3,Sohna Road,28.42643,77.030785,309722,0
289,10,1,Golf View Corporate Towers - Tower B,Golf Course Road,28.456905,77.09831,168540,0
1325,6,1,"",Sector 44,28.451017,77.0708,40500,0
2642,2,1,Brookfield InfoSpace - Block 5,Sector 21,28.509905,77.07076,25071,0
