roadid,lat,lon,lat.1,lon.1
4681,28.7682302,77.2740239,28.7678262,77.2737643
4695,28.776301,77.3072691,28.771152,77.2809627
4697,28.7593916,77.2406693,28.708968,77.2411071
4698,28.8191063,77.3277247,28.8177602,77.2998155
4699,28.7524139,77.2894172,28.7523664,77.2859522
4721,28.5885519,77.1852865,28.5893731,77.1832481
4723,28.597168,77.2202567,28.5999286,77.2180219
4731,28.5828578,77.244765,28.5820755,77.2408147
4732,28.5257225,77.2159599,28.5179024,77.2153077
4734,28.5602396,77.2317947,28.5593452,77.2307572
4762,28.552842,77.1660141,28.5528503,77.1655654
4765,28.5269565,76.8510505,28.5257036,76.8511095
4766,28.5257036,76.8511095,28.4721926,76.9246685
4773,28.5601559,77.0247802,28.5600821,77.0249813
4775,28.5605389,77.0237368,28.5601559,77.0247802
4784,28.6222203,77.0684257,28.6222553,77.0686339
4785,28.622125,77.0685389,28.6221555,77.0687232
4788,28.6222553,77.0686339,28.622351,77.0690067
4789,28.6221555,77.0687232,28.6222595,77.0690815
4790,28.7681368,77.0450487,28.7677658,77.049386
4791,28.7680663,77.0449495,28.7681368,77.0450487
4792,28.45375,77.0745174,28.4538281,77.0746639
4793,28.4528135,77.0751868,28.4528788,77.0753392
4811,28.6169904,76.9837994,28.6150004,76.9837517
4818,28.6311505,76.99984,28.6310161,76.9998808
4819,28.5628174,77.2087469,28.5617178,77.2086464
4822,28.4607049,77.0328998,28.4609213,77.0337252
4828,28.585672,77.0499804,28.5861001,77.0503472
4829,28.5511567,77.0563503,28.5495043,77.0594817
4830,28.5487075,77.0561049,28.5477894,77.0580124
4831,28.4817385,77.1027946,28.481726,77.1007097
4836,28.6777429,77.307596,28.6777429,77.307596
4841,28.6753259,77.3031097,28.6733304,77.3017191
4843,28.6835528,77.0293602,28.6854467,77.0301159
4844,28.6233133,76.9902501,28.6176777,77.0017163
4859,28.4363679,77.3270609,28.4364481,77.3270425
4862,28.4301352,77.3522728,28.4214042,77.3314284
4867,28.4364481,77.3270425,28.4388308,77.3263112
4898,28.7966345,77.0863502,28.7934677,77.0956011
4912,28.591036,77.1809394,28.5936961,77.176829
4914,28.6119587,77.2088573,28.6096969,77.2087113
4918,28.5954286,77.1961794,28.5958956,77.1939717
4929,28.7091963,77.2274383,28.6932381,77.2195138
4946,28.6775452,77.140554,28.6790374,77.1396224
4948,28.6774849,77.1408216,28.6748664,77.1400593
4955,28.7385323,77.1678064,28.7412798,77.1659786
4956,28.6433423,77.2813909,28.6509689,77.27835
4957,28.4384652,76.9307342,28.4415891,76.9345636
4972,28.5226247,77.1822515,28.5226247,77.1822515
4985,28.592422,77.2125718,28.5972324,77.2112445
4986,28.5970499,77.2224503,28.5970756,77.2205637
5009,28.7050659,76.9879511,28.7011226,76.992363
5014,28.7780846,77.0546605,28.7639447,77.0555469
5015,28.609865,76.9535462,28.6189366,76.957464
5016,28.6630461,76.9827026,28.6594592,76.9870379
5019,28.6594995,76.9934255,28.6591633,77.016673
5051,28.4225803,77.3318458,28.4324855,77.3303333
5058,28.4324855,77.3303333,28.4326115,77.3303321
5063,28.8220561,77.1716846,28.8220561,77.1716846
5068,28.6285939,77.0752426,28.6284142,77.0752809
5075,28.397154,77.0272471,28.4004317,77.0271666
5076,28.3945494,77.0272947,28.397154,77.0272471
5110,28.5661034,77.3248672,28.5665344,77.3233814
5113,28.4250332,77.1958689,28.4244412,77.1950601
5116,28.4214377,77.1953487,28.4224545,77.1952307
5118,28.4229781,77.1963492,28.4247591,77.1960863
5119,28.4225512,77.1931278,28.4216689,77.1930259
5120,28.4211523,77.1948203,28.4224403,77.194308
5124,28.462635,77.1505066,28.4432053,77.144516
5125,28.4204445,77.0393175,28.4204748,77.0394257
5127,28.4282643,77.0350029,28.4292383,77.039254
5134,28.6255565,77.0921942,28.626329,77.0880884
5137,28.628201,77.0917643,28.6252333,77.0865862
5138,28.5854856,77.1263458,28.5882935,77.1191406
5139,28.6371291,77.1230909,28.6354094,77.1174923
5140,28.6352174,77.1172817,28.6342959,77.1096781
5141,28.6350939,77.1174279,28.6350939,77.1174279
5142,28.636949,77.123133,28.636949,77.123133
5143,28.6352717,77.1282184,28.6371024,77.1232483
5151,28.6772822,77.2570451,28.6808251,77.2561136
5152,28.6808251,77.2561136,28.6826033,77.2556667
5153,28.6826033,77.2556667,28.6838757,77.2553268
5155,28.6838757,77.2553268,28.6867519,77.2545259
5174,28.4111012,77.2366572,28.411064,77.236537
5176,28.4989448,77.1104182,28.4997954,77.1085548
5177,28.4997954,77.1085548,28.5009342,77.1058745
5181,28.4397868,77.1766704,28.4355176,77.1727558
5182,28.455993,77.2887014,28.4555574,77.288308
5185,28.8422029,76.9635344,28.8631424,77.0010765
5186,28.7765208,76.9306558,28.8035101,76.9370552
5187,28.4211193,77.1966764,28.4227422,77.1964243
5194,28.4215722,77.1937018,28.4214331,77.1935731
5199,28.4373606,77.1640888,28.4443974,77.1641987
5201,28.4519877,77.0660785,28.4520059,77.0669857
5202,28.4527966,77.0668369,28.4520059,77.0669857
5204,28.4502318,77.0633717,28.450273,77.0641939
5205,28.5640761,77.1787472,28.5660324,77.1767899
5206,28.6941943,77.3147809,28.6898808,77.3064285
5207,28.6898808,77.3064285,28.6894088,77.2960324
5208,28.5832372,77.1643268,28.5835374,77.1641169
5210,28.4079138,77.1946298,28.4214448,77.1902893
5219,28.6417208,77.0824007,28.6415435,77.082758
5223,28.6444564,77.0877141,28.6423086,77.085999
5224,28.6426384,77.0862546,28.6412189,77.0885268
3,28.572664,77.1739101,28.5691736,77.1640384
6,28.5861468,77.1467072,28.585618,77.146432
8,28.6769447,77.2247724,28.6791426,77.2179809
23,28.4688961,77.0572358,28.4685768,77.0575386
27,28.4463373,77.0476109,28.4524224,77.0539155
29,28.4498935,77.0638259,28.4497843,77.0639528
31,28.4599096,77.0492852,28.4573498,77.0526267
32,28.4573498,77.0526267,28.4552423,77.056581
38,28.4591237,77.0344202,28.4561733,77.0373808
50,28.4344819,77.0492046,28.4347829,77.0494587
58,28.4747418,77.0584003,28.4767337,77.0647404
69,28.6149455,77.227416,28.6162422,77.2252394
72,28.6252818,77.2319312,28.6166883,77.2313633
78,28.4768356,77.1306225,28.4800871,77.1249404
79,28.431319,77.1045942,28.4299884,77.0913494
82,28.5963215,77.198252,28.6019664,77.1936486
84,28.5900932,77.1726263,28.5884595,77.170253
85,28.591036,77.1809394,28.5904118,77.1808061
88,28.5954286,77.1961794,28.585356,77.1930266
95,28.6298659,77.2195453,28.6204246,77.2188628
101,28.6254993,77.2315176,28.6201199,77.2194031
106,28.6166467,77.2122356,28.6137463,77.2121393
107,28.6041586,77.2253192,28.6042215,77.2248167
110,28.6015729,77.2303388,28.6041586,77.2253192
119,28.6039412,77.2234478,28.6064357,77.2190048
124,28.6075505,77.2170816,28.6102819,77.2122557
138,28.6236536,77.2123007,28.6263031,77.2077104
152,28.6265023,77.2056503,28.6245236,77.2012144
158,28.6231567,77.2000672,28.6175664,77.1996572
162,28.6200879,77.2062209,28.61763,77.2060745
171,28.6108789,77.1992565,28.6051354,77.198884
172,28.6014137,77.2046309,28.6044871,77.1992686
176,28.6471788,77.1816271,28.6424749,77.1750842
185,28.473411,77.0634175,28.4736734,77.0640168
195,28.4875709,77.1352319,28.4876748,77.1351529
196,28.4826968,77.1078833,28.4825512,77.1078792
200,28.4892816,77.1389122,28.4894306,77.1388133
206,28.5016443,77.1671297,28.5017547,77.1670578
216,28.4819673,77.073506,28.4826743,77.0739638
224,28.4741719,77.0570922,28.4740789,77.0571494
241,28.5710614,77.1701497,28.5752762,77.1685691
273,28.5279045,77.2061447,28.5199655,77.2056404
278,28.445903,77.075859,28.4469957,77.0788982
281,28.4575486,77.0328095,28.4466049,77.033388
283,28.4277424,77.058358,28.4369555,77.0672387
288,28.426326,77.1140484,28.4281426,77.1053214
289,28.6072124,77.2054053,28.6015449,77.205027
299,28.6168914,77.2403579,28.6143106,77.234548
304,28.6257235,77.2405939,28.6252248,77.2404655
307,28.6419046,77.2325815,28.6435695,77.2280387
310,28.5792923,77.3398189,28.5872975,77.3321724
315,28.5976019,77.2066452,28.6008014,77.2051355
318,28.6047389,77.2111836,28.6083779,77.2091012
320,28.6087871,77.2079948,28.6078014,77.2058394
321,28.6111404,77.1992655,28.6112435,77.19756
335,28.5837975,77.2504101,28.581124,77.2463793
337,28.6445076,77.1916305,28.6353339,77.1856246
343,28.633769,77.1893447,28.6195899,77.1766313
348,28.601894,77.1807403,28.6092512,77.172759
349,28.5986351,77.1872714,28.601894,77.1807403
352,28.5936806,77.3324693,28.5868497,77.3232418
359,28.4438299,77.0582572,28.442305,77.060234
382,28.5796106,77.212072,28.5774138,77.2105939
394,28.4773491,77.0680413,28.4774632,77.0687941
398,28.5698265,77.1875824,28.5762264,77.177488
401,28.5928276,77.1586668,28.5927543,77.1586277
402,28.5990279,77.1428819,28.5989553,77.1428462
403,28.5977171,77.1462252,28.5965932,77.1458644
408,28.6275949,77.1003447,28.6275691,77.1002724
409,28.6317399,77.0985964,28.6317042,77.0985165
414,28.6080835,77.1197939,28.6080004,77.1197548
422,28.5362205,77.1974777,28.5445135,77.1781601
423,28.5361664,77.1975836,28.5362205,77.1974777
424,28.5410966,77.2115751,28.5412027,77.2113416
427,28.4189024,77.0453062,28.4210696,77.0518757
443,28.5846236,77.1954499,28.5819555,77.1952267
444,28.5798017,77.1987866,28.5607561,77.1882259
459,28.6300078,77.0826553,28.6217996,77.0877975
461,28.65299,77.0988156,28.6519419,77.0870301
462,28.5490941,77.210241,28.5508189,77.2039285
489,28.6443399,77.2237692,28.6375663,77.2231991
501,28.5689515,77.1841235,28.5577411,77.1729761
506,28.429182,77.2154449,28.4495394,77.1843171
538,28.617406,76.9841538,28.6307594,76.9995939
545,28.5258478,77.2159213,28.5293241,77.2148324
563,28.5693841,77.1931859,28.569974,77.1862964
564,28.5693878,77.1919236,28.5698265,77.1875824
575,28.5965953,77.1416109,28.5965706,77.1326206
580,28.5667053,77.1221906,28.5726689,77.1210212
595,28.641894,77.2185137,28.6485634,77.2177699
599,28.6066985,77.2172735,28.6043732,77.212202
606,28.603338,77.2235968,28.600867,77.2184174
611,28.6032981,77.2115077,28.598052,77.2111048
626,28.5930746,77.2235469,28.5972782,77.2232486
632,28.5436993,77.2646551,28.5117363,77.2518086
645,28.57729,77.2195309,28.5796106,77.212072
647,28.5664548,77.2461797,28.5704866,77.2366218
654,28.6457319,77.2096708,28.639207,77.2075259
655,28.6535964,77.2111424,28.6457319,77.2096708
662,28.64388,77.2244145,28.6436147,77.2237608
665,28.641032,77.2404418,28.6407345,77.2388481
682,28.5768969,77.0375066,28.5773222,77.0411799
683,28.5772419,77.0371016,28.5768969,77.0375066
684,28.5773438,77.0369804,28.5772419,77.0371016
685,28.5775703,77.0367251,28.5773438,77.0369804
747,28.6356344,77.1407871,28.626432,77.1340506
750,28.5620292,77.2567749,28.5598868,77.2441017
762,28.5693767,77.1895156,28.5664358,77.1892896
765,28.5890315,77.1693331,28.5751282,77.1596549
769,28.6237136,77.1993889,28.6098719,77.1914599
770,28.6196236,77.218301,28.6175719,77.213692
776,28.5328544,77.2689859,28.5474642,77.2631065
797,28.5638842,77.2501207,28.56386,77.2334988
798,28.5582918,77.2394236,28.5627634,77.232742
827,28.585273,77.1926475,28.5868645,77.1894994
828,28.5876631,77.1856789,28.5859421,77.1847852
829,28.5845768,77.1995312,28.5850249,77.1931851
838,28.6104936,77.2055895,28.6080007,77.2054792
860,28.6572139,77.2232022,28.6569784,77.218716
863,28.6169904,76.9837994,28.6712454,76.9979703
866,28.5807947,77.2250118,28.5904839,77.2237062
869,28.4145491,77.1576305,28.403138,77.1487984
870,28.542649,77.2199084,28.5390185,77.216268
873,28.5542637,77.2128602,28.5578111,77.2068646
874,28.5598665,77.2132381,28.5567643,77.2098801
875,28.6433475,77.1835813,28.6380933,77.1805877
877,28.6602299,77.1087731,28.6525736,77.1092899
907,28.8061042,77.0246714,28.8000873,77.0354432
908,28.8000873,77.0354432,28.7975602,77.0350672
913,28.5006429,77.406634,28.5552705,77.3265503
914,28.5003155,77.406525,28.5542413,77.3269882
959,28.5502532,77.3471192,28.5534215,77.337177
966,28.5758684,77.3501641,28.565555,77.3363445
1082,28.6147278,77.3214212,28.61432,77.3210924
1093,28.589561,77.3268896,28.5944077,77.3228741
1100,28.5802228,77.3224531,28.5885377,77.3164587
1127,28.5840521,77.3012153,28.5859986,77.3000749
1243,28.6197832,77.300415,28.620981,77.2999466
1244,28.6090351,77.3094699,28.609005,77.3093808
1246,28.6208837,77.2999815,28.6216627,77.2963311
1252,28.6149342,77.3202506,28.6268271,77.3166683
1262,28.6112752,77.316978,28.6090351,77.3094699
1280,28.6051329,77.2964824,28.6146955,77.2890981
1288,28.6209842,77.2965217,28.6222292,77.2961644
1296,28.609005,77.3093808,28.6033218,77.2902265
1305,28.6148674,77.3215221,28.6147278,77.3214212
1308,28.5989169,77.2996074,28.6051384,77.2965738
1344,28.5573174,77.2701033,28.5552861,77.2661633
1381,28.6007165,77.1819935,28.5902546,77.1729168
1386,28.5902546,77.1729168,28.5900932,77.1726263
1387,28.5780529,77.2108509,28.579337,77.2101319
1399,28.5234922,77.2559342,28.5349639,77.2370123
1454,28.5516135,77.2587111,28.5493917,77.2486022
1455,28.5412027,77.2113416,28.5418983,77.2099491
1480,28.6621558,77.2451374,28.6620855,77.2449651
1484,28.6651827,77.2526086,28.6650475,77.2522262
1490,28.6650475,77.2522262,28.6621558,77.2451374
1504,28.6623837,77.2338396,28.6629206,77.2212279
1630,28.6886016,77.0963551,28.6883263,77.0952425
1632,28.6348108,77.062511,28.6465301,77.0833674
1690,28.7001998,77.1552728,28.7001068,77.1526839
1870,28.6195899,77.1766313,28.6017988,77.1685216
1879,28.6687447,77.1760407,28.6700015,77.1672818
2008,28.8804799,77.119124,28.8701956,77.1047883
2014,28.7212381,77.1598048,28.7172024,77.1579089
2018,28.7204507,77.1593068,28.7267604,77.1439767
2074,28.7312264,77.1369796,28.7393894,77.1318079
2088,28.7187371,77.1800265,28.7192133,77.1795708
2091,28.7251565,77.1811324,28.7341321,77.1743714
2093,28.7272073,77.1729021,28.7314147,77.1697178
2094,28.7341321,77.1743714,28.7268419,77.1618263
2095,28.7299104,77.177506,28.7244992,77.16819
2099,28.722428,77.1721026,28.7321503,77.1603496
2100,28.7258604,77.189803,28.7258749,77.1896681
2122,28.7095638,77.0811467,28.7081379,77.082463
2128,28.6441028,77.2181213,28.6445641,77.2180446
2144,28.6461984,77.2466694,28.6459038,77.2438011
2161,28.6122837,77.2472662,28.624812,77.2408068
2165,28.5083523,77.3312012,28.5319861,77.3045612
2167,28.5585108,77.272432,28.5573174,77.2701033
2169,28.5481837,77.2402971,28.5512128,77.2396679
2171,28.5600839,77.232449,28.5508159,77.2316615
2173,28.5648448,77.2402169,28.5588419,77.2400845
2174,28.5398104,77.2321002,28.5407042,77.2262041
2175,28.5439045,77.2449828,28.5487465,77.2422704
2176,28.5393567,77.2252955,28.5411088,77.2191928
2185,28.5873675,77.2408305,28.5869071,77.2338316
2188,28.6108644,77.2051787,28.6111404,77.1992655
2206,28.6585119,77.2127535,28.6610246,77.2043857
2209,28.6111404,77.1992655,28.6108789,77.1992565
2211,28.6967374,77.2272786,28.6921192,77.2207561
2226,28.5888388,77.2970613,28.5883907,77.2958213
2228,28.5883907,77.2958213,28.588224,77.2953582
2243,28.7860272,77.3413487,28.7399812,77.3127545
2244,28.8434924,77.3448775,28.8299263,77.3376114
2245,28.8299263,77.3376114,28.8298558,77.3375111
2247,28.5412153,77.2486878,28.5444048,77.2462614
2248,28.5394752,77.2422199,28.5401113,77.2401771
2251,28.5426135,77.2526882,28.5450381,77.2507337
2252,28.5334794,77.2544883,28.5394752,77.2422199
2253,28.5304299,77.2585459,28.5287632,77.249995
2257,28.5383355,77.2595585,28.5396324,77.2590956
2260,28.5695698,76.8231122,28.4613784,76.8568093
2262,28.7240381,77.2171221,28.7239212,77.2170581
2263,28.7224488,77.2163275,28.7223311,77.216181
2264,28.722532,77.2163608,28.7224488,77.2163275
2265,28.7337932,77.2190749,28.7240381,77.2171221
2267,28.7239212,77.2170581,28.7231434,77.2166377
2268,28.7231434,77.2166377,28.722532,77.2163608
2269,28.571595,77.1808865,28.5718066,77.1755934
2278,28.6349739,77.2427292,28.6352421,77.2411343
2335,28.4418314,76.981632,28.4483369,76.9972898
2336,28.6632453,76.9051864,28.6868422,76.9258076
2348,28.5823369,77.2159481,28.5843683,77.2124304
2355,28.5600884,77.2180093,28.5616978,77.21638
2357,28.5274328,77.1888802,28.5264402,77.1879711
2373,28.4153345,77.118061,28.4153048,77.1178953
2381,28.42096,77.0519707,28.4066282,77.0588599
2390,28.4363488,77.1226603,28.4259068,77.1139656
2398,28.4469414,77.2807894,28.4115113,77.2371554
2400,28.4183716,76.9849719,28.4265441,76.995646
2403,28.4328819,77.228189,28.4266382,77.2240474
2409,28.4613784,76.8568093,28.4047258,76.8671872
2417,28.7631736,77.4593622,28.8876547,77.2299412
2418,28.5992312,77.3102456,28.5891287,77.3017876
2420,28.6666654,77.2180369,28.666943,77.2179841
2421,28.666943,77.2179841,28.6670663,77.217968
2425,28.8805176,76.9088992,28.882196,76.9170647
2435,28.4259086,77.1459904,28.4211461,77.1447217
2436,28.4785426,77.1876735,28.4495394,77.1843171
2438,28.5232884,77.2838982,28.5220238,77.27632
2440,28.7329686,77.3843061,28.7257293,77.334519
2441,28.7257293,77.334519,28.6915197,77.328963
2442,28.7387587,77.3078546,28.7284083,77.2889848
2444,28.6775452,77.140554,28.6797839,77.1281949
2446,28.6109081,77.0834119,28.5946943,77.080679
2449,28.4587257,77.074366,28.4616862,77.086971
2456,28.6287889,77.2384746,28.6287051,77.2384161
2460,28.714278,77.3021651,28.7045155,77.2873142
2461,28.7109246,77.2909319,28.7273325,77.2674317
2464,28.446593,76.8305488,28.4190691,76.9055678
2465,28.5387976,77.2720659,28.5368575,77.2674265
2469,28.6397391,77.244217,28.6396188,77.2442125
2487,28.5456916,77.3070864,28.5623615,77.291989
2491,28.5623615,77.291989,28.5624679,77.2914479
2501,28.5792906,77.2099842,28.5794676,77.1908706
2503,28.5640568,77.1798861,28.5631235,77.1797524
2504,28.5695569,77.1846694,28.569678,77.1845017
2505,28.5692819,77.1902906,28.568742,77.1896631
2506,28.5699079,77.1852099,28.5700135,77.1843464
2508,28.6092252,76.9855044,28.6134014,76.9858369
2517,28.6601206,77.1087581,28.6394821,77.0610105
2519,28.6389002,77.0603314,28.6384863,77.0606304
2525,28.45945,77.0977404,28.4594862,77.0974521
2526,28.5164603,76.9720061,28.5001026,76.9949286
2531,28.7028586,77.2723334,28.6862512,77.2694101
2544,28.6184863,77.031678,28.6189946,77.0318809
2569,28.7764567,76.9306184,28.7090948,76.9391401
2574,28.879602,77.0090364,28.8762832,77.0126207
2584,28.566447,77.2463865,28.5664548,77.2461797
2630,28.5522356,77.3288162,28.547507,77.323436
2635,28.4394674,77.0887388,28.4393808,77.0886254
2636,28.4381516,77.0897868,28.4380867,77.0896434
2637,28.4437814,77.0833309,28.4438739,77.0834471
2638,28.4344093,77.0907657,28.4343921,77.0906055
2643,28.449821,77.088631,28.4499144,77.0886292
2644,28.4496205,77.0861188,28.4496869,77.086067
2684,28.6134646,77.3223737,28.6088201,77.319911
2688,28.6033555,77.3298837,28.6102003,77.3288089
2689,28.6131875,77.3290235,28.6108138,77.3276785
2694,28.6334868,77.3399804,28.6137753,77.3220671
2699,28.6136918,77.321983,28.6028954,77.3126691
2700,28.5980665,77.3196551,28.6025082,77.3131368
2701,28.6028289,77.3125867,28.5892406,77.3008796
2706,28.7400412,77.0947806,28.7352813,77.0867259
2707,28.73939,77.1087921,28.7270436,77.0986644
2712,28.7239978,77.1415572,28.7295906,77.1378681
2713,28.7295906,77.1378681,28.7301583,77.1375315
2716,28.7301583,77.1375315,28.7312264,77.1369796
2720,28.6928252,77.1198821,28.6918744,77.1056989
2727,28.6947392,77.1303697,28.6928252,77.1198821
2734,28.6936738,77.1055368,28.6883772,77.105972
2736,28.6887014,77.1298366,28.6838609,77.1283399
2739,28.6947392,77.1303697,28.6889581,77.1298285
2740,28.6772074,77.1139452,28.6611103,77.1088554
2741,28.6611103,77.1088554,28.6602299,77.1087731
2765,28.6925888,77.0820558,28.6922715,77.0820538
2766,28.6930187,77.0819184,28.6925969,77.0819063
2768,28.7009338,77.0752771,28.7001596,77.0753432
2791,28.6976814,77.1297201,28.7007956,77.1261744
2796,28.7039492,77.100704,28.7070778,77.0931256
2802,28.7166667,77.0945304,28.7128916,77.0800781
2803,28.7200805,77.1078375,28.7062716,77.099328
2804,28.7152143,77.1037158,28.7163534,77.0949255
2812,28.7060856,77.0708615,28.7037269,77.0750498
2813,28.7393894,77.1318079,28.780832,77.0789837
2814,28.7500519,77.0823823,28.7481635,77.0883119
2815,28.7526247,77.075956,28.7500519,77.0823823
2817,28.7581951,77.1117249,28.7713844,77.0926081
2818,28.7581951,77.1117249,28.7545839,77.1092845
2819,28.7586471,77.0870117,28.755766,77.0934635
2828,28.7802118,77.0440006,28.778671,77.0573438
2859,28.7975602,77.0350672,28.7931125,77.0375452
2877,28.8045635,77.0484074,28.789319,77.0679238
2878,28.789319,77.0679238,28.782299,77.0769585
2914,28.4343473,77.2940963,28.427172,77.2917646
2915,28.4275875,77.3035099,28.4274195,77.3006996
2918,28.4484555,77.3028462,28.4484094,77.2975188
2921,28.4454748,77.3045199,28.4399966,77.2988279
2923,28.4426686,77.3050628,28.4426836,77.3048104
2924,28.4454748,77.3045199,28.4454923,77.3028859
2925,28.4426836,77.3048104,28.4426893,77.3047151
2927,28.4484094,77.2975188,28.4343473,77.2940963
2929,28.4424597,77.3084357,28.4426686,77.3050628
2931,28.4073965,77.3047623,28.4093037,77.2932807
2935,28.4120484,77.2948545,28.4266423,77.29324
2939,28.4150806,77.3061381,28.4151049,77.3055859
2941,28.4604834,77.3138342,28.4875388,77.3052061
2944,28.439007,77.3241253,28.4390035,77.3087224
2946,28.4484314,77.3169924,28.4390034,77.3121911
2947,28.4490663,77.3193939,28.4487324,77.3169387
2956,28.4168267,77.3305708,28.4164412,77.3250148
2962,28.4269753,77.3192306,28.4192827,77.3171917
2976,28.4024858,77.3267814,28.4164784,77.3256605
2982,28.4023969,77.3272449,28.4027727,77.3267912
2983,28.3890865,77.3279241,28.4022543,77.3267975
2987,28.4160045,77.3104812,28.4151772,77.3074004
2988,28.4151772,77.3074004,28.4150806,77.3061381
3008,28.3974449,77.2883208,28.3944584,77.2864604
3011,28.397864,77.2993057,28.409763,77.2923025
3019,28.4453755,77.2967403,28.4385912,77.2848639
3023,28.5000891,77.3103289,28.4974448,77.3027698
3037,28.4018601,77.272604,28.3771373,77.2451334
3039,28.5307417,77.2940574,28.5372771,77.2893196
3040,28.5319199,77.3042004,28.5317467,77.3035561
3041,28.5319861,77.3045612,28.5319199,77.3042004
3042,28.5317467,77.3035561,28.5318589,77.2958546
3045,28.6906119,76.9361295,28.6698208,76.9400869
3047,28.615537,76.9823606,28.6150624,76.983598
3049,28.5444549,77.2907073,28.5477529,77.288837
3052,28.5324935,76.9002865,28.535431,76.9010782
3183,28.6866727,77.2920787,28.6756204,77.2924223
3192,28.7681921,77.2818523,28.7385145,77.2611116
3212,28.6349401,77.2530544,28.6350661,77.2524216
3257,28.5624679,77.2914479,28.5623638,77.2859678
3264,28.561051,77.2770087,28.56084,77.2769481
3279,28.4075452,77.1927763,28.377239,77.1741003
3305,28.5858195,77.2936292,28.5861648,77.2935766
3313,28.6374914,77.1421471,28.6356344,77.1407871
3318,28.6405576,77.1446363,28.6374914,77.1421471
3320,28.588224,77.2953582,28.5861537,77.2934666
3334,28.695736,77.2131155,28.6783849,77.2080945
3348,28.6317042,77.0985165,28.6301994,77.0914432
3394,28.5118398,77.0745439,28.5021058,77.0898008
3416,28.4632869,77.3121911,28.4623596,77.3072842
3418,28.4712451,77.3173582,28.4745272,77.3059422
3421,28.4633866,77.3130375,28.4632869,77.3121911
3423,28.4632945,77.3173889,28.4632594,77.313061
3425,28.4390034,77.3186586,28.4602422,77.3136369
3432,28.4624693,77.3060126,28.4621395,77.2895939
3439,28.4935244,77.3091629,28.4903389,77.3046118
3440,28.4935412,77.3099762,28.4921956,77.3099583
3441,28.4921991,77.3111434,28.4921956,77.3099583
3443,28.4172172,77.3755262,28.421237,77.3322009
3445,28.4710072,77.317939,28.4709962,77.317688
3446,28.4536383,77.3221295,28.4535287,77.3216351
3447,28.4712735,77.31772,28.4712451,77.3173582
3448,28.4713274,77.3184084,28.4712901,77.3179322
3449,28.4709962,77.317688,28.4709883,77.3174077
3450,28.4935412,77.3099762,28.4935244,77.3091629
3452,28.4712901,77.3179322,28.4712735,77.31772
3454,28.4535287,77.3216351,28.4534684,77.3213627
3455,28.4710407,77.3184296,28.4710072,77.317939
3456,28.4534684,77.3213627,28.4533866,77.3209938
3457,28.4536565,77.3222114,28.4536383,77.3221295
3458,28.4533866,77.3209938,28.4529314,77.319248
3459,28.4709883,77.3174077,28.4709658,77.3166167
3461,28.4713773,77.3189715,28.4710407,77.3184296
3462,28.4714806,77.3202881,28.4713274,77.3184084
3464,28.4993097,77.294998,28.4977835,77.2948695
3485,28.4764527,77.0021124,28.4689553,77.0054725
3499,28.5154185,77.033766,28.5102283,77.0415275
3502,28.4996723,77.0142706,28.5167147,77.0460505
3514,28.5336003,77.0544136,28.5175649,77.0733293
3557,28.8208116,77.1010634,28.8207749,77.1009541
3566,28.8575025,77.104489,28.8580133,77.0934032
3567,28.8385202,77.1023204,28.824306,77.1131041
3573,28.8648401,77.0988418,28.8247561,77.1144072
3606,28.863789,77.1654624,28.8638831,77.1235056
3630,28.4566476,77.0285613,28.4582055,77.0323385
3633,28.4542314,77.0137351,28.4522829,77.0262586
3649,28.4608155,77.0327869,28.4591917,77.0342955
3651,28.4616886,76.9809404,28.456938,77.0157679
3657,28.4405029,77.0413718,28.4473236,77.0465725
3658,28.4491198,77.0508138,28.4480901,77.0522446
3704,28.5588851,77.2191705,28.5600884,77.2180093
3706,28.5616978,77.21638,28.5598665,77.2132381
3708,28.5221794,77.1680217,28.5186211,77.1602224
3720,28.4731871,77.0555354,28.4732911,77.0556744
3735,28.5056663,77.3272154,28.500425,77.3165067
3736,28.500146,77.3316831,28.500441,77.3162848
3737,28.4980925,77.3263421,28.5116919,77.3145337
3741,28.5054459,77.3422782,28.5012606,77.3375217
3752,28.5048743,77.2777147,28.52616,77.2734198
3762,28.6388017,76.9938502,28.6532496,77.0005181
3764,28.6382647,76.9938071,28.6314903,76.998597
3766,28.609865,76.9535462,28.5448147,77.0073595
3781,28.6542043,77.0009344,28.6805525,77.0156703
3791,28.6696151,77.1650821,28.669276,77.1648079
3850,28.6863287,77.0191361,28.6886629,77.0203377
3851,28.6907053,77.0219933,28.7595378,77.0582997
3852,28.3988445,76.8469573,28.3870549,76.8506131
3854,28.6170723,77.0038141,28.617085,77.0042569
3856,28.5459014,77.0594974,28.5437995,77.0668058
3858,28.5480421,77.0312811,28.5457828,77.0312463
3860,28.5600334,77.038953,28.560546,77.0390392
3870,28.590505,77.0815353,28.5904833,77.0819814
3883,28.5512488,77.3007773,28.5493342,77.2964135
3885,28.5806215,77.2739863,28.5791325,77.2706908
3888,28.4892799,77.2859977,28.4893337,77.2823139
3889,28.7795175,77.0440145,28.7526247,77.075956
3893,28.7717633,77.1433559,28.7737106,77.092264
3933,28.7549184,76.9953829,28.7516725,76.9965073
3934,28.7599834,76.9981241,28.7581087,76.9978788
3935,28.7578844,77.000035,28.7536881,76.9999077
3939,28.7811558,76.9718972,28.7658949,76.9803864
